x,y,z,u,v,w
16.71019,124.1282,381.9574,0.18403426666666667,-0.09998946666666667,-0.011311763333333334
16.36888,123.6153,380.9402,0.6714963333333334,-0.36483733333333335,-0.041273866666666666
16.65819,124.2705,379.8599,0.6416373333333334,-0.34861433333333336,-0.03943856666666667
16.43432,123.6943,381.3097,0.665617,-0.36164300000000005,-0.040912500000000004
16.26277,123.4943,380.2866,0.44900300000000004,-0.24395223333333332,-0.027598203333333335
17.16278,125.0188,381.454,0.0,0.0,0.0
16.95186,124.6026,381.7012,0.1478046,-0.08030516666666666,-0.009084886666666668
16.69956,124.4072,379.3242,0.21522093333333336,-0.11693380000000002,-0.013228670000000001
16.59964,123.9857,381.4233,0.6504163333333334,-0.35338433333333336,-0.0399782
17.18498,125.2857,379.4557,0.004179046666666667,-0.002270559,-0.0002568673
16.85127,124.4743,381.1963,0.6507606666666667,-0.35357133333333335,-0.03999936666666667
16.54388,123.8991,381.2809,0.7191366666666666,-0.39072133333333336,-0.0442021
16.90784,124.5306,381.6212,0.2934376,-0.15943046666666666,-0.01803629666666667
16.08188,123.0833,380.9784,0.07811860000000001,-0.0424434,-0.0048016000000000005
16.51187,123.9009,380.7412,0.818179,-0.444533,-0.0502898
16.78742,124.2582,382.0683,0.0,0.0,0.0
17.26868,125.3169,380.5406,0.23145530000000003,-0.12575426666666667,-0.014226523333333334
16.09652,123.1014,381.0555,0.13806596666666668,-0.07501396666666667,-0.008486296666666667
17.15493,125.0024,381.4713,0.0,0.0,0.0
17.07913,124.9322,380.8563,0.5276656666666667,-0.28669130000000004,-0.032433260000000005
16.76703,124.4735,379.8318,0.6299186666666666,-0.34224733333333335,-0.03871826666666667
17.14522,125.2219,379.3722,0.004168953333333334,-0.0022650743333333333,-0.00025624686666666667
16.06121,123.062,380.8285,0.005745856666666667,-0.003121839,-0.00035317233333333333
17.20844,125.3179,379.5528,0.03635466666666667,-0.019752206666666668,-0.0022345583333333334
17.17349,125.1544,380.4277,0.417123,-0.2266313,-0.02563869666666667
16.87869,124.6468,380.1174,0.7221660000000001,-0.392367,-0.044388300000000006
16.46098,123.6667,381.9873,0.19844766666666666,-0.10782056666666667,-0.01219769
16.51123,123.987,379.9739,0.6502640000000001,-0.35330133333333336,-0.039968800000000006
17.20065,125.1851,380.5989,0.3702896666666667,-0.2011857,-0.02276004666666667
16.11205,123.0392,381.8538,0.0,0.0,0.0
16.94144,124.6147,381.4233,0.40428233333333335,-0.21965460000000003,-0.024849423333333332
16.23553,123.3794,380.8549,0.44437166666666666,-0.24143583333333335,-0.027313530000000003
16.35036,123.4664,381.9585,0.1800948666666667,-0.09784913333333334,-0.011069626666666667
16.38069,123.5221,381.9586,0.19740493333333334,-0.10725403333333333,-0.0121336
16.20091,123.2647,381.309,0.379578,-0.20623233333333335,-0.023330970000000003
16.46768,123.7206,381.6213,0.5047886666666667,-0.2742616333333333,-0.031027093333333335
16.73567,124.3613,380.3163,0.8351890000000001,-0.45377466666666666,-0.05133533333333334
17.01394,124.7109,381.7543,0.0,0.0,0.0
16.57243,124.1902,379.1734,0.013511123333333333,-0.007340863333333333,-0.0008304683333333335
17.06434,125.0623,379.4653,0.18329616666666668,-0.09958843333333334,-0.011266396666666666
16.52071,124.0368,379.6897,0.4794066666666667,-0.26047123333333333,-0.029466993333333334
16.4657,123.8643,380.3148,0.7484753333333334,-0.40666166666666664,-0.04600543333333334
16.26876,123.4343,380.9107,0.5141933333333334,-0.2793715,-0.03160517
16.36781,123.5302,381.6792,0.41475900000000004,-0.22534673333333335,-0.025493373333333333
16.564,123.9614,381.0553,0.8064500000000001,-0.4381603333333334,-0.04956886666666667
16.67814,124.0751,381.9059,0.2566892,-0.13946433333333336,-0.015777536666666668
16.16618,123.1909,381.3954,0.28788400000000003,-0.15641310000000003,-0.017694943333333334
16.56797,123.8728,381.9054,0.2849098666666667,-0.1547972,-0.017512136666666667
16.76755,124.3589,380.855,0.8330063333333334,-0.452589,-0.051201166666666666
16.91484,124.6077,381.0532,0.6520406666666667,-0.3542666666666667,-0.04007803333333333
16.85918,124.6401,379.8593,0.6188686666666667,-0.33624366666666666,-0.0380391
16.86238,124.6945,379.434,0.31175263333333336,-0.16938140000000002,-0.01916204
16.46584,123.9873,379.2296,0.014634993333333332,-0.007951483333333334,-0.0008995476666666667
16.60161,124.0118,381.2235,0.750762,-0.407904,-0.04614596666666667
16.43914,123.9239,379.3556,0.12231813333333334,-0.06645786666666667,-0.007518350000000001
16.60617,124.094,380.5707,0.8665776666666668,-0.47082900000000005,-0.053264666666666675
16.2805,123.591,379.7206,0.22935170000000002,-0.12461133333333332,-0.014097223333333334
16.34658,123.5807,380.8839,0.6437216666666666,-0.3497466666666667,-0.0395667
16.3949,123.8175,379.5775,0.27648633333333333,-0.15022053333333335,-0.01699438
17.20057,125.2137,380.3431,0.362748,-0.19708826666666668,-0.022296506666666667
16.37998,123.6358,380.9401,0.6918176666666667,-0.37587833333333337,-0.04252293333333333
16.55444,124.0343,380.257,0.7931736666666667,-0.4309470000000001,-0.048752833333333336
16.99794,124.7865,380.8265,0.649057,-0.3526456666666667,-0.03989463333333334
16.79434,124.3599,381.2815,0.6552873333333333,-0.3560306666666667,-0.04027756666666667
16.71019,124.3305,380.1729,0.7950946666666667,-0.4319906666666667,-0.04887093333333334
16.39558,123.5272,382.1562,0.004271830000000001,-0.0023209696666666667,-0.00026257023333333334
16.69435,124.3786,379.4906,0.37481933333333334,-0.20364680000000002,-0.023038470000000002
16.80505,124.4374,380.7698,0.8298786666666668,-0.4508896666666667,-0.05100893333333334
16.26323,123.4369,380.7981,0.49426366666666666,-0.2685432666666667,-0.030380176666666668
16.74941,124.3224,380.8833,0.8327066666666667,-0.45242600000000005,-0.05118276666666667
16.90865,124.529,381.6481,0.2684839,-0.14587263333333333,-0.016502506666666666
16.49422,124.0072,379.5191,0.32372843333333334,-0.17588810000000002,-0.01989814
16.46873,123.8057,380.8823,0.7877976666666667,-0.42802599999999996,-0.048422400000000004
16.7559,124.3503,380.7404,0.8572806666666666,-0.4657776666666667,-0.0526932
16.28979,123.4091,381.4807,0.4635593333333333,-0.25186093333333337,-0.028492913333333335
16.69052,124.3233,379.9172,0.6792,-0.36902266666666667,-0.04174736666666667
17.34333,125.502,380.1151,0.025684973333333336,-0.013955153333333335,-0.0015787403333333335
16.71891,124.1504,381.9028,0.23136843333333335,-0.12570706666666667,-0.014221183333333335
17.28658,125.4006,380.089,0.1300454,-0.07065623333333333,-0.007993310000000002
16.62143,124.1897,379.9753,0.6981756666666666,-0.3793326666666667,-0.042913733333333336
17.00002,124.9283,379.6043,0.35989166666666667,-0.19553626666666668,-0.02212093
16.34885,123.4666,381.9317,0.2033346666666667,-0.11047576666666668,-0.012498073333333333
16.91508,124.5504,381.5648,0.3233746333333334,-0.17569586666666667,-0.019876393333333336
16.62634,124.2437,379.576,0.4310346666666667,-0.23418966666666666,-0.026493773333333335
16.93563,124.6189,381.2896,0.504694,-0.2742103333333334,-0.031021293333333335
16.78135,124.378,380.9115,0.810534,-0.44037933333333334,-0.0498199
16.63302,124.0663,381.253,0.7374633333333334,-0.4006786666666667,-0.045328600000000004
17.29203,125.315,380.9367,0.06711866666666667,-0.036466900000000003,-0.004125483333333334
16.09277,123.2004,380.1195,0.00564111,-0.0030649273333333334,-0.000346734
16.42853,123.7284,380.9117,0.7445496666666667,-0.40452866666666665,-0.04576413333333334
16.89919,124.5212,381.5645,0.353495,-0.19206093333333335,-0.021727763333333334
17.0499,124.8147,381.4205,0.23898553333333333,-0.1298455666666667,-0.014689373333333335
16.1459,123.1601,381.3383,0.25400823333333333,-0.13800773333333333,-0.015612753333333335
16.62645,123.9865,381.8497,0.3277641,-0.1780807666666667,-0.020146196666666668
16.56339,123.9052,381.5455,0.5756813333333334,-0.31277916666666666,-0.03538456666666667
16.41124,123.7773,380.2002,0.6624696666666667,-0.359933,-0.040719033333333335
17.14274,125.2166,379.3784,0.020110156666666667,-0.010926246666666667,-0.0012360813333333334
16.96962,124.6385,381.6732,0.15335916666666669,-0.08332310000000001,-0.009426303333333334
17.07599,125.1066,379.2643,0.004165586666666667,-0.0022632456666666664,-0.00025603996666666664
16.40002,123.5576,381.9596,0.20406873333333336,-0.1108746,-0.012543193333333333
16.74619,124.4095,380.0597,0.7489030000000001,-0.40689400000000003,-0.04603173333333334
17.05523,125.0677,379.2705,0.03305667,-0.017960343333333333,-0.0020318456666666668
16.54868,124.0657,379.8886,0.6270333333333333,-0.34067966666666666,-0.03854093333333333
16.08757,123.172,380.2877,0.01983657,-0.0107776,-0.0012192653333333334
16.80104,124.5557,379.6604,0.512294,-0.2783395666666667,-0.031488430000000005
16.88503,124.6714,380.0022,0.6743720000000001,-0.3663996666666667,-0.041450633333333334
16.68572,124.1569,381.3096,0.7003366666666667,-0.3805066666666667,-0.04304656666666667
17.1264,124.9751,381.2484,0.2415111,-0.1312178,-0.014844610000000001
17.08775,125.1212,379.3264,0.04021056666666667,-0.021847193333333334,-0.002471563
16.59888,124.1288,380.1443,0.7697293333333334,-0.4182093333333334,-0.04731183333333333
16.30937,123.4452,381.4803,0.48059100000000005,-0.26111466666666666,-0.02953978666666667
16.62019,123.9618,381.9678,0.21775683333333334,-0.1183116,-0.013384536666666669
16.94678,124.6663,381.0544,0.6182466666666667,-0.3359056666666667,-0.03800086666666667
17.05868,124.8689,381.0814,0.4576213333333334,-0.24863466666666667,-0.028127926666666667
16.48155,123.8162,380.9971,0.7847943333333334,-0.4263943333333334,-0.0482378
16.05348,123.0386,380.9116,0.0,0.0,0.0
16.79774,124.2783,382.0582,0.0,0.0,0.0
16.19738,123.3612,380.4008,0.3107893333333333,-0.168858,-0.01910283
16.3229,123.55,380.7696,0.598262,-0.3250476,-0.0367725
17.02089,124.9335,379.897,0.5039933333333334,-0.2738295,-0.03097820666666667
16.9782,124.6607,381.6171,0.1838608,-0.09989523333333333,-0.0113011
16.57746,123.9513,381.3665,0.6819153333333333,-0.370498,-0.0419143
17.24539,125.3788,379.6162,0.004303446666666667,-0.0023381486666666667,-0.0002645137
16.27174,123.3081,382.0774,0.014876336666666667,-0.00808261,-0.000914382
16.95924,124.5996,381.8474,0.0,0.0,0.0
17.01163,124.8628,380.3707,0.652779,-0.3546676666666667,-0.040123400000000004
16.33936,123.6158,380.4571,0.5972746666666666,-0.3245111333333333,-0.0367118
16.37583,123.6377,380.8551,0.68382,-0.371533,-0.04203133333333334
17.06098,125.0624,379.4107,0.14406423333333332,-0.07827296666666667,-0.008854983333333333
17.00851,124.7023,381.7417,0.027331743333333335,-0.01484988,-0.0016799603333333332
16.73141,124.1517,382.0975,0.015938263333333334,-0.008659573333333335,-0.0009796536666666668
16.67842,124.0485,382.1477,0.0,0.0,0.0
17.08074,125.0738,379.6329,0.28620793333333333,-0.15550246666666667,-0.017591923333333336
16.55672,124.0352,380.2856,0.7999613333333333,-0.434635,-0.04917006666666667
16.56879,124.0154,380.656,0.8514566666666668,-0.4626133333333333,-0.052335233333333335
16.89118,124.5801,380.9119,0.7332733333333334,-0.39840200000000003,-0.04507103333333334
16.33354,123.7302,379.3526,0.0,0.0,0.0
16.70741,124.3895,379.6058,0.4716563333333334,-0.2562603,-0.028990613333333335
16.06397,123.0638,380.8577,0.015936246666666667,-0.00865848,-0.00097953
16.56429,124.104,379.8048,0.5792473333333333,-0.3147166333333334,-0.03560376666666667
16.18087,123.2082,381.4801,0.30096363333333337,-0.1635195,-0.01849888666666667
16.22928,123.2466,381.9286,0.10107573333333333,-0.05491646666666667,-0.006212673333333333
17.04039,124.977,379.8307,0.44601766666666665,-0.2423302,-0.027414703333333332
16.62129,124.2185,379.7195,0.5403760000000001,-0.2935970666666667,-0.033214506666666664
16.90839,124.5601,381.3668,0.487639,-0.2649439,-0.029972983333333335
16.27751,123.5624,379.9255,0.35205966666666666,-0.19128096666666666,-0.021639526666666666
17.22266,125.158,381.1945,0.08672416666666667,-0.047118966666666665,-0.0053305466666666666
17.0802,124.8524,381.5783,0.049057800000000006,-0.02665407666666667,-0.0030153633333333337
16.73689,124.3315,380.5994,0.8696030000000001,-0.4724726666666667,-0.0534506
16.36399,123.4705,382.1445,0.0042367333333333335,-0.0023019006666666667,-0.0002604129666666667
17.36097,125.4864,380.5413,0.022939086666666667,-0.012463263333333334,-0.0014099633333333336
16.53951,123.9872,380.4286,0.8219596666666666,-0.44658699999999996,-0.0505222
16.8253,124.5872,379.775,0.5827300000000001,-0.31660883333333334,-0.035817800000000004
16.22552,123.387,380.6276,0.3937873333333333,-0.21395240000000001,-0.02420433666666667
17.24127,125.2632,380.5694,0.2886621,-0.15683586666666666,-0.01774277
16.4538,123.7015,381.5655,0.5356510000000001,-0.2910298333333333,-0.03292407666666666
16.80474,124.3215,381.79,0.2657015666666667,-0.14436093333333333,-0.01633148666666667
16.56322,123.9624,381.0339,0.8130043333333333,-0.44172133333333335,-0.04997176666666667
16.71152,124.3297,380.2013,0.8047190000000001,-0.4372196666666667,-0.04946246666666667
16.60966,124.2067,379.6326,0.4728336666666667,-0.2568998333333333,-0.02906296
16.63379,124.1802,380.2582,0.8175346666666666,-0.4441826666666667,-0.0502502
17.10938,124.988,380.855,0.47893199999999997,-0.26021333333333335,-0.029437816666666672
16.57213,123.8993,381.7357,0.433526,-0.23554326666666667,-0.026646900000000005
16.60663,124.0081,381.3381,0.6971390000000001,-0.37876933333333335,-0.042850033333333336
17.17539,125.2091,379.9744,0.30983193333333336,-0.16833786666666667,-0.01904398666666667
16.47739,123.9625,379.6413,0.4071766666666667,-0.22122719999999998,-0.025027333333333332
16.88006,124.4404,381.9642,0.0,0.0,0.0
16.28067,123.5596,380.0024,0.39272133333333337,-0.21337326666666667,-0.024138823333333337
16.65064,124.2176,380.2015,0.8010786666666667,-0.4352420000000001,-0.049238699999999996
17.36164,125.5131,380.316,0.004783463333333333,-0.0025989503333333336,-0.0002940180666666667
16.98161,124.7207,381.1389,0.5313836666666667,-0.2887113666666667,-0.03266178666666667
17.13966,125.0728,380.5992,0.481081,-0.26138086666666666,-0.029569900000000003
17.1118,125.0439,380.4002,0.5219116666666667,-0.2835649,-0.03207957
16.51833,123.9805,380.145,0.7351016666666667,-0.3993953333333333,-0.0451834
16.35343,123.6062,380.7686,0.6460140000000001,-0.35099233333333335,-0.0397076
16.53927,124.0159,380.1729,0.7552293333333333,-0.410331,-0.04642056666666667
16.72254,124.1479,381.9852,0.14369996666666668,-0.07807503333333334,-0.008832593333333335
16.79259,124.5618,379.4706,0.35897666666666667,-0.19503923333333334,-0.0220647
16.86363,124.4653,381.4802,0.45654233333333333,-0.24804856666666666,-0.02806162
16.31906,123.4947,381.1961,0.5910283333333334,-0.3211173333333333,-0.03632786666666667
16.28749,123.357,381.9022,0.182457,-0.0991325,-0.011214816666666667
16.62824,124.1571,380.3717,0.8449133333333333,-0.45905833333333335,-0.05193303333333334
17.05804,124.8393,381.3359,0.2880074,-0.15648013333333333,-0.017702526666666666
16.6609,124.3235,379.4344,0.31847053333333336,-0.17303136666666669,-0.019574960000000002
16.1976,123.442,379.6897,0.055395200000000006,-0.030097303333333335,-0.0034048933333333336
16.83699,124.3748,381.8436,0.17739756666666667,-0.09638363333333334,-0.010903836666666666
16.57072,124.1575,379.4353,0.28602506666666666,-0.1554031,-0.017580683333333333
17.2645,125.3441,380.2296,0.2111935666666667,-0.11474563333333333,-0.012981123333333334
17.02282,124.9314,379.9457,0.525597,-0.28556723333333334,-0.032306093333333334
16.31178,123.5296,380.7697,0.5726453333333333,-0.3111295666666667,-0.035197933333333334
16.98195,124.892,379.6325,0.39280000000000004,-0.21341613333333334,-0.024143670000000002
16.04156,122.9808,381.2244,0.0,0.0,0.0
16.89359,124.6647,380.2012,0.7339443333333333,-0.39876633333333333,-0.045112266666666664
16.19914,123.2165,381.7065,0.2216254,-0.12041346666666668,-0.013622323333333335
16.40849,123.7787,380.1443,0.6403550000000001,-0.3479176666666667,-0.039359766666666664
17.35868,125.5205,380.2021,0.0,0.0,0.0
16.80445,124.552,379.7466,0.5690853333333333,-0.3091953666666667,-0.034979133333333336
17.18757,125.291,379.4509,0.0,0.0,0.0
16.7427,124.2713,381.2243,0.7189816666666667,-0.390637,-0.044192600000000005
16.94827,124.6658,381.0824,0.6025063333333334,-0.3273537666666667,-0.03703336666666667
16.11858,123.1642,380.8564,0.16135126666666666,-0.08766536666666667,-0.009917539999999999
16.52095,124.0659,379.436,0.2635925666666667,-0.14321506666666667,-0.016201856666666667
16.32006,123.4106,381.9577,0.1617348,-0.08787373333333333,-0.009941116666666668
17.09451,125.0928,379.6896,0.29670736666666664,-0.161207,-0.018237273333333335
16.42499,123.8444,379.8318,0.49568266666666666,-0.2693143,-0.030467403333333337
17.14005,125.0126,381.1371,0.29015443333333335,-0.15764666666666668,-0.017834496666666668
16.5684,124.0727,380.1444,0.758814,-0.4122786666666667,-0.0466409
16.64203,124.0926,381.1667,0.775437,-0.4213103333333334,-0.04766266666666667
16.66229,124.0945,381.4803,0.606461,-0.32950236666666666,-0.03727646666666667
17.12125,124.9463,381.419,0.10127816666666667,-0.05502643333333334,-0.006225116666666667
16.65677,124.0714,381.5938,0.5311313333333333,-0.2885741666666667,-0.032646263333333335
16.45936,123.9758,379.2253,0.00498029,-0.0027058896666666667,-0.0003061160666666667
17.02984,124.8127,381.1098,0.4869873333333334,-0.26458983333333336,-0.02993292666666667
16.27938,123.5942,379.6735,0.19318393333333334,-0.10496066666666667,-0.011874153333333333
16.62667,124.1864,380.0876,0.752992,-0.4091156666666667,-0.04628306666666667
16.4388,123.8635,379.8884,0.5475743333333334,-0.29750803333333337,-0.03365696666666667
17.07644,125.1004,379.3266,0.059540333333333334,-0.03234944333333333,-0.0036596766666666665
16.50751,124.0493,379.3634,0.1803645,-0.09799563333333335,-0.011086200000000001
16.67751,124.3875,379.1387,0.017344599999999998,-0.009423666666666667,-0.001066095
16.78087,124.4639,380.1442,0.7749090000000001,-0.42102333333333336,-0.0476302
16.20074,123.3219,380.7974,0.36625566666666665,-0.1989940666666667,-0.022512106666666667
16.34383,123.5563,381.0536,0.6360746666666667,-0.345592,-0.03909666666666667
16.43152,123.6954,381.2534,0.6866193333333334,-0.373054,-0.04220343333333334
16.24476,123.5252,379.7214,0.1669511,-0.09070786666666668,-0.010261736666666667
16.31164,123.6771,379.4679,0.07126880000000001,-0.03872176666666667,-0.004380573333333334
16.45275,123.6735,381.7929,0.36938733333333335,-0.20069546666666668,-0.022704590000000004
16.11564,123.1366,381.0554,0.1776876666666667,-0.09654123333333334,-0.010921666666666666
16.37466,123.5809,381.3387,0.6105006666666667,-0.3316972,-0.03752476666666667
16.75669,124.4067,380.2571,0.81563,-0.443148,-0.050133133333333336
16.26752,123.3777,381.3947,0.469692,-0.255193,-0.02886986666666667
16.48979,123.7805,381.4523,0.6186323333333333,-0.336115,-0.03802456666666667
16.40421,123.7804,380.0597,0.6008993333333333,-0.3264804666666667,-0.036934600000000005
16.2577,123.3851,381.1674,0.49123800000000006,-0.2668993666666667,-0.030194203333333332
16.8528,124.7013,379.2155,0.10583183333333335,-0.05750053333333334,-0.00650501
16.33482,123.6195,380.3518,0.5819366666666667,-0.3161776666666667,-0.03576903333333333
16.77147,124.3854,380.6842,0.857155,-0.46570933333333336,-0.0526855
17.32969,125.3901,380.8839,0.005275940000000001,-0.0028665226666666666,-0.0003242884
17.02415,124.9306,379.974,0.5354836666666667,-0.29093893333333337,-0.03291379
16.13211,123.3068,379.8185,0.0,0.0,0.0
16.12424,123.0691,381.7892,0.06106103333333334,-0.033175666666666666,-0.003753146666666667
17.0657,125.0072,379.9738,0.47761033333333336,-0.25949516666666667,-0.029356573333333334
16.08657,123.0253,381.5649,0.07567983333333334,-0.04111836666666666,-0.0046517
17.21999,125.1856,380.9107,0.2512819666666667,-0.13652646666666668,-0.01544518
16.11952,123.1628,380.8841,0.16990790000000003,-0.09231433333333335,-0.010443480000000002
16.52827,123.8352,381.5929,0.5409176666666667,-0.29389123333333333,-0.03324778
16.48667,123.8706,380.5988,0.7928923333333333,-0.430794,-0.04873553333333334
16.43755,123.9242,379.3264,0.09147493333333334,-0.049700133333333334,-0.005622556666666667
17.05619,125.0664,379.2975,0.05531913333333334,-0.030055973333333333,-0.0034002200000000002
16.57999,124.0072,380.9117,0.8438050000000001,-0.458456,-0.051864933333333335
16.68035,124.1598,381.1962,0.7560026666666667,-0.41075133333333336,-0.046468100000000005
16.55603,123.9503,381.0245,0.8141236666666667,-0.44232966666666673,-0.05004053333333334
16.45675,123.6376,382.1739,0.004299563333333333,-0.0023360383333333335,-0.00026427493333333336
16.72435,124.2922,380.741,0.865025,-0.46998533333333337,-0.05316920000000001
16.43375,123.8088,380.2866,0.7107343333333334,-0.386156,-0.043685666666666664
16.75432,124.5205,379.2137,0.11217903333333334,-0.0609491,-0.0068951433333333334
16.73706,124.3029,380.8552,0.8450413333333334,-0.4591276666666667,-0.051940933333333335
16.70823,124.1887,381.3952,0.6439966666666668,-0.34989633333333336,-0.039583600000000004
16.78048,124.2927,381.6506,0.41167966666666667,-0.22367380000000003,-0.025304116666666668
16.34646,123.6094,380.6281,0.626162,-0.34020633333333333,-0.03848736666666667
17.14238,125.0107,381.1929,0.24900743333333333,-0.13529066666666667,-0.01530537
16.85487,124.558,380.5139,0.8149596666666667,-0.44278366666666674,-0.05009193333333334
17.2889,125.4306,379.8626,0.04508296666666667,-0.02449446666666667,-0.0027710476666666668
16.45638,123.7286,381.3664,0.6497646666666667,-0.35303,-0.039938133333333334
17.08614,125.0709,379.7463,0.3465816666666667,-0.18830473333333334,-0.02130283
16.86581,124.6072,380.258,0.7677443333333334,-0.4171306666666667,-0.047189800000000004
16.62024,124.0482,381.2045,0.7604556666666666,-0.4131706666666667,-0.0467418
16.83602,124.6363,379.5191,0.392944,-0.21349426666666668,-0.02415251
16.82067,124.5907,379.6696,0.511758,-0.27804833333333334,-0.03145548333333334
17.16477,125.2444,379.4922,0.06799376666666668,-0.03694236666666667,-0.004179273333333333
16.95256,124.6352,381.4231,0.3830693333333334,-0.20812920000000001,-0.023545563333333335
16.26008,123.5534,379.7211,0.20352716666666668,-0.11058033333333334,-0.012509903333333334
16.66056,124.1523,380.9408,0.842965,-0.45799966666666664,-0.05181326666666667
16.82229,124.6174,379.4626,0.35024533333333335,-0.1902953,-0.021528020000000002
16.31599,123.6117,380.1151,0.500849,-0.2721211333333334,-0.030784943333333332
16.17957,123.3859,379.8924,0.14841006666666667,-0.08063413333333333,-0.009122103333333333
16.46376,123.951,379.5191,0.29923780000000005,-0.16258183333333334,-0.01839281
16.38455,123.7217,380.2572,0.641331,-0.34844800000000004,-0.03941973333333334
16.83323,124.6376,379.4624,0.3463583333333333,-0.18818333333333334,-0.021289096666666667
16.62167,124.161,380.2311,0.8060926666666667,-0.437966,-0.049546900000000005
16.79323,124.3323,381.51,0.5131956666666667,-0.2788294666666667,-0.03154385333333334
16.70745,124.4184,379.3531,0.24803150000000002,-0.13476043333333335,-0.015245386666666668
17.0962,125.0634,379.9736,0.435643,-0.23669343333333334,-0.026777020000000002
16.77229,124.2647,381.7637,0.3191972666666667,-0.1734262,-0.019619626666666667
16.68459,124.3574,379.5191,0.397243,-0.21583006666666668,-0.024416756666666668
17.1403,125.1833,379.6349,0.20215713333333335,-0.10983600000000002,-0.012425696666666668
16.09926,123.2201,380.0508,0.005566763333333334,-0.0030245330000000003,-0.000342164
16.77222,124.4992,379.6894,0.5359243333333334,-0.2911783333333334,-0.032940873333333336
17.33164,125.4357,380.513,0.09115946666666667,-0.04952876666666667,-0.005603166666666667
17.03546,124.7753,381.5327,0.16148966666666667,-0.08774053333333334,-0.009926046666666667
16.11449,123.1086,381.2823,0.18426336666666668,-0.10011393333333334,-0.011325843333333334
16.68996,124.1518,381.4239,0.6320186666666667,-0.34338833333333335,-0.03884736666666667
16.58484,124.0644,380.4845,0.851658,-0.46272266666666667,-0.05234760000000001
